id;room_id;name;log_price;log_sqm;num_rooms;num_bathrooms;price_per_sqm;sqm_per_room;rooms_per_sqm;baths_per_room;discount_pct;price_relative_to_type;price_relative_to_province;has_stars;pool_flag;beach_flag;breakfast;cancellation;property_type_Agroturismo;property_type_Albergue;property_type_Apartahotel;property_type_Apartamento;property_type_Barco;property_type_Bed and breakfast;property_type_Camping;property_type_Camping resort;property_type_Casa o chalet;property_type_Casa rural;property_type_Chalet de montaña;property_type_Habitación en casa particular;property_type_Hostal o pensión;property_type_Hotel;property_type_Lodge;property_type_Love hotel;property_type_Posada u hostería;property_type_Resort;property_type_Riad;property_type_Villa;region_ ;region_Andalucía;region_Aragón;region_Canary Islands;region_Cantabria;region_Castilla y León;region_Castilla-La Mancha;region_Cataluña;region_Ceuta;region_Comunidad Foral de Navarra;region_Comunidad Valenciana;region_Comunidad de Madrid;region_Extremadura;region_Galicia;region_Islas Baleares;region_La Rioja;region_Melilla;region_País Vasco;region_Principado de Asturias;region_Región de Murcia
14295;1429506;Coral Beach Aparthotel;1.8019642489819536;1.0576658908158667;0.5;1.0;1.8687462604824285;0.9722222222222222;-0.09391304347826088;0.33333333333333337;0.0;5.272912054746381;3.5842012345228254;1.0;1.0;1.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1429524;142952402;Apartamentos Peña Ubiña;-0.43657023176608284;-0.8126000596305162;0.0;0.0;0.205725244954343;-0.5555555555555556;0.48;0.33333333333333337;0.0;-0.3641468772066382;-0.8715923629823992;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
14295268;1429526801;Casa MI LUCÍA;-0.04468473330841409;1.764446860216234;2.0;2.0;-0.7382214916425746;-0.1111111111111111;0.22736842105263153;-0.06666666666666665;0.0;-0.33031981813266253;-0.07177006884605479;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
14296;1429639;Vigilia Park;-0.4132036694958564;-0.25325887520670215;0.0;0.0;-0.1849822548782427;0.2777777777777778;0.08000000000000002;0.33333333333333337;0.0;-0.45168959794849795;-0.16036990423297875;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14296017;1429601701;Estudio Sulayr El Río;-0.4803549121847371;-1.7499964383608195;0.0;0.0;1.331381848499967;-1.3888888888888888;1.68;0.33333333333333337;1.5043619643783677;-0.3937705834125207;-0.002037088312712932;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14296136;1429613601;Bonita casa a 100 metros de la playa;0.3983103414597163;0.279716424900718;0.5;0.0;0.24587593953102663;-0.3888888888888889;0.37090909090909097;-0.16666666666666663;0.0;0.5298895647845923;-0.23418669896979646;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14296491;1429649101;Doñana 719 Beachfront;0.10513521724556951;0.1467476265759162;0.0;0.0;0.02330220050549677;1.1111111111111112;-0.12000000000000002;0.33333333333333337;0.0;0.13015897273805838;0.9384595025380545;0.0;0.0;1.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14296912;1429691201;Casa de las flores;1.1469403522755108;2.3805474778435163;1.0;2.0;-0.4289808836818216;3.2222222222222223;-0.35265306122448986;0.33333333333333337;1.0977980355399308;-0.28576157530057794;3.149411346590069;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
14297241;1429724101;DIANA-Moderne Ferienwohnung direkt am Strand,Klima, Wifi,zentrale Lage, Supermärkte-Shops-Restaurant;0.8724387883139865;0.025537527317876164;0.5;0.0;1.40350906710123;-0.6944444444444444;0.589090909090909;-0.16666666666666663;0.0;1.4773492783853182;0.09964361396278928;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
14297266;1429726601;Beautiful sunset view apartment in Puerto Rico;0.43101984000593435;-0.10701643288873723;1.0;0.0;0.7068161305455215;-1.2962962962962963;1.44;-0.3333333333333333;0.0;0.5820475483822837;1.866320767516137;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14297745;1429774501;LUR Gijón - Espacioso alojamiento de 3 hab en La Calzada - VUT-7016-AS;0.2704613585149598;0.6335506055138087;1.0;0.0;-0.15423683663766824;-0.6481481481481483;0.5505882352941176;-0.3333333333333333;0.0;0.34136165102582144;-0.22097725159359552;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
14297856;1429785601;Castelserás apartamento rural;-0.19015204925637802;0.36190144163889304;1.0;0.0;-0.35228616624480025;-0.925925925925926;0.822857142857143;-0.3333333333333333;1.5043642080233843;-0.1714415046152452;-0.025632167445019616;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14297914;1429791402;Amazing big house Calixto Delight by Invalencia;0.9068836725950673;1.117476217785651;1.0;3.0;0.12714003857115203;0.0;0.18000000000000005;0.6666666666666666;0.0;1.5649152423768213;1.5874113970153347;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14298027;1429802705;"Apartamentos ""El Aljibe"" - Centro histórico - Parking privado a 3 min";-0.6628025324475143;-0.7676028066455182;-0.5;0.0;-0.07123910253075123;-0.5;-0.7200000000000001;0.33333333333333337;1.4342414420986738;-0.504372923213215;-0.17525872492669833;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14298090;1429809001;Cullera Mar Azul;1.3394774000899101;0.36190144163889304;0.5;0.0;1.993454021354206;-0.2777777777777778;0.30857142857142855;-0.16666666666666663;0.0;2.9584391899801354;3.232557622286567;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14298299;1429829902;R1384 Casa Cleo;0.9900754585668189;0.7136450458201448;1.0;2.0;0.6413419219468423;-0.5555555555555556;0.48;0.33333333333333337;0.0;-0.3973327355430245;0.779490524532856;0.0;1.0;0.0;0.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14298421;1429842102;Arena Calida Los Cristianos;-0.30522354214390807;-0.19293937114479665;0.0;0.0;-0.13073489220511703;0.3888888888888889;0.045957446808510605;0.33333333333333337;0.0;-0.267241882651821;-0.008094888946726532;0.0;0.0;1.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14298607;1429860701;Llivia 1876;0.2086230099018592;0.2584033252131363;0.5;0.0;0.04622057801296926;-0.4166666666666667;0.3876923076923078;-0.16666666666666663;0.0;0.2583246147591081;-0.2739982066145754;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14298620;1429862002;Ideal Property Mallorca - Cas Ferrer;0.9915848363954662;2.190607672729832;1.0;1.0;-0.43964271561167384;2.537037037037037;-0.29976653696498057;0.0;0.0;0.9723720731201365;0.30072046420456866;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
14298798;1429879802;Dobo Madrid Moncayo;-0.8548986062829201;-0.13508258607035023;-0.5;-1.0;-0.5248169181744322;0.5;-0.7200000000000001;-0.6666666666666666;0.2877935090606153;-0.6012778173483488;-0.5922161891627673;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14299151;1429915101;Serena del Mar by LIVVO;0.7809840327468255;0.6335506055138087;0.5;0.0;0.41196712198660884;0.1388888888888889;0.12705882352941175;-0.16666666666666663;3.3848048536832764;0.5912376768176316;1.5877523786202028;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14299421;1429942113;Modern and Bright Studio - Cuzco;-0.5526719373281905;-0.4163459943016725;0.0;0.0;-0.2010694075989474;0.0;0.18000000000000005;0.33333333333333337;1.966485103260671;-0.439993763716751;-0.27103068818356096;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14299627;1429962701;Apartamento centrico en edificio histórico;0.4108405074394046;1.117476217785651;1.0;1.0;-0.31671271926910516;0.0;0.18000000000000005;0.0;0.0;0.5496722424294618;1.3137255426879166;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14300142;1430014201;UHC Park Village Apartments;0.49476869879147867;0.025537527317876164;0.5;1.0;0.6511888199249335;-0.6944444444444444;0.589090909090909;0.33333333333333337;0.0;0.6886430423925827;0.15061254033991925;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14300171;1430017102;31ABPAR1110 - Apartment in Paralelo;0.41736235416885675;0.45835323540377126;1.0;0.0;0.11465421024971105;-0.8333333333333334;0.7200000000000001;-0.3333333333333333;1.08833952100189;0.5600656796692789;0.04227575736431193;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14300201;1430020101;Home2Book Sunny Apt Pool & Terrace, Las Américas;-0.5470052770000283;0.025537527317876164;0.0;0.0;-0.4220367556492424;0.8333333333333334;-0.0654545454545455;0.33333333333333337;2.9536021823461773;-0.4364891167634213;-0.32798041616651247;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14300523;1430052301;Stunning Modern Apartment Just Steps from El Duque Beach;-0.5032689291924506;0.1467476265759162;0.0;0.0;-0.44792806275406677;1.1111111111111112;-0.12000000000000002;0.33333333333333337;0.0;-0.40877338454359236;-0.2755963304828651;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14301018;1430101801;Aeropuerto Deyanira Wanda 36;-0.4164317804964769;-0.10701643288873723;0.0;0.0;-0.2712298847367109;0.5555555555555556;0.0;0.33333333333333337;0.3982140550650135;-0.35008812151992896;-0.09199011920206387;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14301063;1430106301;Welco Valdebebas;-0.6159314766119078;-0.956856104397426;-0.5;0.0;0.12143273307963531;-0.7222222222222222;-0.7200000000000001;0.33333333333333337;3.384819468052615;-0.5629258620436907;-0.3463627966477713;0.0;1.0;0.0;0.0;-1.0;0.0;0.0;1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14301321;1430132101;Waou Urban Home Salamanca VI;-0.2766904918838959;-0.6006695673593773;0.0;0.0;0.20947826869733588;-0.2777777777777778;0.30857142857142855;0.33333333333333337;1.0910295086974615;-0.24448678237604743;0.11830729243465445;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14301465;1430146501;"VV Casa Fefita ""by henrypole home""";-0.8788828551467965;-0.25325887520670215;0.0;0.0;-0.49315321976057735;0.2777777777777778;0.08000000000000002;0.33333333333333337;4.122984745329096;-0.6121432271005055;-0.5857070625412172;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14301552;1430155201;Waou Urban Home Salamanca I;-0.2766904918838959;-0.6006695673593773;0.0;0.0;0.20947826869733588;-0.2777777777777778;0.30857142857142855;0.33333333333333337;1.0910295086974615;-0.24448678237604743;0.11830729243465445;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14301590;1430159001;Sol del Sur Ocean View;-0.1552847010356284;-0.22277825053710562;0.0;0.0;0.03355168129721836;0.3333333333333333;0.06260869565217388;0.33333333333333337;0.0;-0.14021098305405547;0.23199970701128064;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14301605;1430160501;Stylish Host Cantabria- Impresionante villa;2.0334458188480546;2.9821775972021656;2.0;3.0;-0.09573755793089599;2.7777777777777777;-0.32;0.13333333333333341;0.0;4.607221834103955;6.488611559049836;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14301620;1430162010;Stay Unique Teatro Cervantes Street;0.24297141815668624;0.12332073914278668;0.0;0.0;0.19546846543738544;1.0555555555555556;-0.10983050847457629;0.33333333333333337;1.4419165310366973;0.10583202199443435;-0.4161810018974427;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14301958;1430195801;Apartament comfort;0.3016012202912538;0.47688022367580973;0.0;0.0;-0.021083537408528315;2.0;-0.24631578947368427;0.33333333333333337;1.2064332268058693;0.3851245490848781;1.372132617158786;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14302026;1430202601;Beachside Cozy Studio & Pool;0.6609994456640353;-0.6006695673593773;0.0;0.0;2.0750603115022774;-0.2777777777777778;0.30857142857142855;0.33333333333333337;0.0;1.0001201972945333;0.4469607678188158;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14302221;1430222101;El balcón del sol by keyhom;0.06724468524813808;0.7136450458201448;0.5;1.0;-0.3511555762045759;0.2777777777777778;0.08000000000000002;0.33333333333333337;1.029478287185818;0.08639607467900219;1.1051922718588973;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14304161;1430416101;Dúplex en pleno centro de Gandia;0.6812843185329854;1.4313917544687884;0.0;1.0;-0.28598107431478464;6.111111111111111;-0.48;1.3333333333333335;0.0;1.0417286914642847;0.9697554314850964;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1430439;143043909;Las Terrazas de Abama Suites;0.6410232575270327;0.6661335214277175;0.0;0.0;0.19879775690946766;2.611111111111111;-0.3062068965517242;0.33333333333333337;1.2434167584567093;0.9265883728466424;2.3113517666773222;1.0;1.0;0.0;0.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14304390;1430439001;Gran terraza soleada con piscina en Mijas Golf;0.41660833502161215;0.279716424900718;0.0;1.0;0.2689047176331605;1.4444444444444444;-0.17454545454545456;1.3333333333333335;0.0;0.558860643467561;-0.21086342409656167;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14304494;1430449401;Relaxed City Escape 30' from Central Madrid;-0.5156284200701208;-0.13508258607035023;0.0;0.0;-0.327224196196338;0.5;0.014693877551020335;0.33333333333333337;1.0946152019469764;-0.4167266234749308;-0.22469586507704134;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14306095;1430609501;Dialez Holidays - Pris Paradise;-0.7903043880225922;-0.25325887520670215;0.0;0.0;-0.4448489275390435;0.2777777777777778;0.08000000000000002;0.33333333333333337;0.0;-0.570710065698104;-0.5816645560538425;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14306254;1430625401;Hauzify I Loft Les Palmeres;0.3810128590675091;-0.8126000596305162;0.0;0.0;1.7221124117003852;-0.5555555555555556;0.48;0.33333333333333337;0.0;0.5029770896128919;-0.026035329796053067;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14306386;1430638601;Casa Diaz;-0.08708190894317712;0.1467476265759162;0.0;1.0;-0.15690807770193885;1.1111111111111112;-0.12000000000000002;1.3333333333333335;0.0;-0.3603917809574556;0.5411006176495037;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
