extraction_date;lookahead_period;checkin_date;checkout_date;id;room_id;name;price;sqm;property_type;region;province;num_rooms;num_bathrooms;log_price;log_sqm;price_per_sqm;discount_pct;pool_flag;beach_flag;breakfast;price_relative_to_type;price_relative_to_province;extreme_price_high;extreme_price_low;suspected_placeholder_sqm;extreme_price_per_sqm;overcrowded_layout;excess_bathrooms;tiny_villa;huge_apartment;any_flag
2026-06-03;1m;2026-07-04;2026-07-11;10000734;1000073405;Hostal Carlos III;420.0;37.5;Hostal o pensión;Andalucía;Córdoba;0.0;0;6.042632833682381;3.6506582412937387;11.2;0.0;0;0;0;0.6894174422612892;0.7285342584562012;False;False;False;False;False;False;False;False;False
2026-06-03;1m;2026-07-04;2026-07-11;10001060;1000106001;Apartamento Ría Villaviciosa;1350.16;70.0;Apartamento;Principado de Asturias;Principado de Asturias;2.0;2;7.208718761739832;4.2626798770413155;19.288;0.0;0;0;0;1.272535224077736;1.1520038224929823;False;False;False;False;False;False;False;False;False
2026-06-03;1m;2026-07-04;2026-07-11;1000115;100011502;Hostal Catalina de Austria;513.0;37.5;Hostal o pensión;Castilla y León;Palencia;0.0;0;6.2422232654551655;3.6506582412937387;13.68;0.0;0;0;0;0.842074161619146;0.6897478991596638;False;False;False;False;False;False;False;False;False
2026-06-03;1m;2026-07-04;2026-07-11;1000144;100014401;Casa Candela;2450.0;300.0;Casa o chalet;Principado de Asturias;Principado de Asturias;2.0;2;7.804251383528112;5.707110264748875;8.166666666666666;0.0;0;0;0;1.7168645148631414;2.090425849608792;False;False;False;False;False;False;False;False;False
2026-06-03;1m;2026-07-04;2026-07-11;10001512;1000151201;Marbella Golf 103 By Pride Holiday Rentals;897.0;70.0;Casa o chalet;Canary Islands;Gran Canaria;2.0;1;6.8001700683022;4.2626798770413155;12.814285714285715;0.0;1;0;0;0.6285826407478522;1.164935064935065;False;False;False;False;False;False;False;False;False
2026-06-03;1m;2026-07-04;2026-07-11;10001694;1000169402;Catalonia;3254.02;120.0;Casa o chalet;Cataluña;Gerona;3.0;2;8.087953699017033;4.795790545596741;27.116833333333332;0.0;0;0;0;2.280290395369371;2.3276251788268953;False;False;False;False;False;False;False;False;False
2026-06-03;1m;2026-07-04;2026-07-11;10001717;1000171702;Es pins;3425.02;150.0;Casa o chalet;Cataluña;Gerona;3.0;2;8.139154516578643;5.017279836814924;22.833466666666666;0.0;0;0;0;2.4001205308965536;2.4499427753934193;False;False;False;False;False;False;False;False;False
2026-06-03;1m;2026-07-04;2026-07-11;10001758;1000175802;León;1484.02;70.0;Apartamento;Cataluña;Gerona;1.0;1;7.3031835191595755;4.2626798770413155;21.200285714285712;0.0;0;0;0;1.3986992084166627;1.0615307582260372;False;False;False;False;False;False;False;False;False
2026-06-03;1m;2026-07-04;2026-07-11;10001827;1000182702;Costacabana - Villa Sofia;4766.88;190.0;Villa;Cataluña;Gerona;4.0;3;8.469657040643236;5.25227342804663;25.088842105263158;0.0;1;0;0;1.494554005329989;3.409785407725322;True;False;False;False;False;False;False;False;True
2026-06-03;1m;2026-07-04;2026-07-11;10001863;1000186305;Edificio Galerias;677.96;54.0;Apartamento;Región de Murcia;Región de Murcia;1.0;1;6.520562215661421;4.007333185232471;12.554814814814815;0.0;0;0;0;0.6389820321411845;0.6277407407407408;False;False;False;False;False;False;False;False;False
2026-06-03;1m;2026-07-04;2026-07-11;10001930;1000193002;Pollo;2742.02;110.0;Casa o chalet;Cataluña;Gerona;3.0;2;7.916814782197934;4.709530201312334;24.927454545454545;0.0;0;0;0;1.9215007498142984;1.9613876967095851;False;False;False;False;False;False;False;False;False
2026-06-03;1m;2026-07-04;2026-07-11;10002045;1000204502;Torreta;3351.02;140.0;Casa o chalet;Cataluña;Gerona;4.0;3;8.117318428171286;4.948759890378168;23.93585714285714;0.0;0;0;0;2.348264214937422;2.3970100143061517;False;False;False;False;False;False;False;False;False
2026-06-03;1m;2026-07-04;2026-07-11;10002131;1000213101;Apartamento Antonio by Feseal;2527.6;148.0;Apartamento;Islas Baleares;Mallorca;3.0;2;7.835421068877797;5.003946305945459;17.07837837837838;0.0;0;0;0;2.3822806425748686;0.9425856590939602;False;False;False;False;False;False;False;False;False
2026-06-03;1m;2026-07-04;2026-07-11;10002303;1000230301;Sea Point Holiday House;954.5;135.0;Apartamento;Canary Islands;Tenerife;2.0;2;6.862234763680328;4.912654885736052;7.07037037037037;0.0;0;0;0;0.8996229123823833;1.2316129032258065;False;False;False;False;False;False;False;False;False
2026-06-03;1m;2026-07-04;2026-07-11;10002475;1000247502;Casa Señores Cura 1 - Solo Familias;1262.58;60.0;Apartamento;Andalucía;Cádiz;2.0;1;7.141704241009064;4.110873864173311;21.043;0.0;0;0;0;1.1899904627718696;1.054976457759748;False;False;False;False;False;False;False;False;False
2026-06-03;1m;2026-07-04;2026-07-11;10002818;1000281806;Castilla Termal Brihuega;3091.0;43.0;Hotel;Castilla-La Mancha;Guadalajara;1.0;1;8.036573409707312;3.784189633918261;71.88372093023256;0.0;1;0;0;3.0606738487872156;2.513008130081301;False;False;False;True;False;False;False;False;True
2026-06-03;1m;2026-07-04;2026-07-11;10002915;1000291505;Cosy Loft's Valencia;936.34;62.0;Apartamento;Comunidad Valenciana;Valencia;1.0;1;6.843046076612686;4.143134726391533;15.10225806451613;0.07044449665719717;0;0;0;0.8825069856261089;0.7175019157088123;False;False;False;False;False;False;False;False;False
2026-06-03;1m;2026-07-04;2026-07-11;10002916;1000291601;Bonita Casa Jardín Privado 5min a pie de Playa;1947.0201;140.0;Casa o chalet;Cataluña;Tarragona;4.0;2;7.574568802424402;4.948759890378168;13.907286428571428;0.24653053145162704;0;0;0;1.3643958038429735;1.4567832537647583;False;False;False;False;False;False;False;False;False
2026-06-03;1m;2026-07-04;2026-07-11;10003096;1000309601;historical district;2045.0;50.0;Apartamento;País Vasco;Vizcaya;2.0;1;7.6236419465115715;3.9318256327243257;40.9;0.0;0;0;0;1.927426774040832;1.537593984962406;False;False;False;False;False;False;False;False;False
2026-06-03;1m;2026-07-04;2026-07-11;10003120;1000312001;Piso recien reformado y con buena ubicación;964.55;50.0;Apartamento;Principado de Asturias;Principado de Asturias;2.0;1;6.872697887166734;3.9318256327243257;19.291;0.17645534186926545;0;0;0;0.9090951075310926;0.8229878584653714;False;False;False;False;False;False;False;False;False
2026-06-03;1m;2026-07-04;2026-07-11;1000330;100033001;SolHabitat Villa Maroa;4512.71;193.0;Villa;Comunidad Valenciana;Alicante;5.0;4;8.41487471074127;5.267858159063328;23.381917098445594;0.0;1;1;0;1.4148643988085907;3.2233642857142857;True;False;False;False;False;False;False;False;True
2026-06-03;1m;2026-07-04;2026-07-11;10003325;1000332501;O Enxidro PLAYA, a 40 m de Playa Jardín;1540.0;100.0;Apartamento;Galicia;La Coruña;3.0;2;7.340186835320115;4.61512051684126;15.4;0.0;0;1;0;1.451460749155443;1.5714285714285714;False;False;False;False;False;False;False;False;False
2026-06-03;1m;2026-07-04;2026-07-11;10003653;1000365301;Villa Lucerna, villa con piscina en Pantín;3690.0;200.0;Villa;Galicia;La Coruña;3.0;2;8.213652703029998;5.303304908059076;18.45;0.0;1;0;0;1.1569211475152845;3.7653061224489797;False;False;False;False;False;False;False;False;False
2026-06-03;1m;2026-07-04;2026-07-11;10003842;1000384201;Cap Sa Sal Aquamarina Begur;3954.02;80.0;Apartamento;Cataluña;Gerona;2.0;3;8.28274093707898;4.394449154672439;49.42525;0.0;0;1;0;3.726691448945198;2.828340486409156;False;False;False;False;False;False;False;False;False
2026-06-03;1m;2026-07-04;2026-07-11;10003913;1000391308;Checkin Madrid Móstoles;675.0;32.0;Hotel;Comunidad de Madrid;Comunidad de Madrid;0.0;0;6.516193076042964;3.4965075614664802;21.09375;0.0;1;0;0;0.6683774985219574;0.56438127090301;False;False;False;False;False;False;False;False;False
