extraction_date;lookahead_period;checkin_date;checkout_date;id;room_id;name;price;sqm;property_type;region;province;num_rooms;num_bathrooms;log_price;log_sqm;price_per_sqm;discount_pct;pool_flag;beach_flag;breakfast;price_relative_to_type;price_relative_to_province;extreme_price_high;extreme_price_low;suspected_placeholder_sqm;extreme_price_per_sqm;overcrowded_layout;excess_bathrooms;tiny_villa;huge_apartment;any_flag
2026-04-29;3m;2026-08-01;2026-08-08;10000734;1000073405;Hostal Carlos III;420.0;38.5;Hostal o pensión;Andalucía;Córdoba;0;0;6.042632833682381;3.676300671907076;10.909090909090908;0.0;0;0;0;0.6351558778383528;0.7017543859649122;False;False;False;False;False;False;False;False;False
2026-04-29;3m;2026-08-01;2026-08-08;10001060;1000106001;Apartamento Ría Villaviciosa;2734.2;70.0;Apartamento;Principado de Asturias;Principado de Asturias;2;2;7.913959838325091;4.2626798770413155;39.059999999999995;0.0;0;0;0;2.2407434724885675;1.5840150163372186;False;False;False;False;False;False;False;False;False
2026-04-29;3m;2026-08-01;2026-08-08;1000112;100011202;La Vista de Medina Studios & Apartments;840.0;25.0;Apartamento;Andalucía;Cádiz;1;1;6.734591659972948;3.258096538021482;33.6;0.0;1;0;0;0.6884004523774401;0.64;False;False;False;False;False;False;False;False;False
2026-04-29;3m;2026-08-01;2026-08-08;1000115;100011501;Hostal Catalina de Austria;503.0;38.5;Hostal o pensión;Castilla y León;Palencia;0;0;6.222576268071369;3.676300671907076;13.064935064935066;0.0;0;0;0;0.7606747775064083;0.6738110734218973;False;False;False;False;False;False;False;False;False
2026-04-29;3m;2026-08-01;2026-08-08;10001487;1000148703;Luxury Villa Alma Pool, Garden & Parking;14271.909;500.0;Villa;Andalucía;Málaga;4;4;9.566118543935094;6.2166061010848646;28.543817999999998;0.0;1;0;0;3.3628754747924106;8.200879738434399;True;False;False;False;False;False;False;False;True
2026-04-29;3m;2026-08-01;2026-08-08;10001512;1000151201;Marbella Golf 103 By Pride Holiday Rentals;897.0;70.0;Casa o chalet;Canary Islands;Gran Canaria;2;1;6.8001700683022;4.2626798770413155;12.814285714285715;0.0;1;0;0;0.6179643688771925;1.1542202286938763;False;False;False;False;False;False;False;False;False
2026-04-29;3m;2026-08-01;2026-08-08;10001863;1000186301;Edificio Galerias;569.27;50.0;Apartamento;Región de Murcia;Región de Murcia;1;1;6.346109932886172;3.9318256327243257;11.385399999999999;0.0;0;0;0;0.4665306256248873;0.48150795295470983;False;False;False;False;False;False;False;False;False
2026-04-29;3m;2026-08-01;2026-08-08;10001984;1000198402;Rosa;7065.02;410.0;Casa o chalet;Cataluña;Gerona;5;4;8.863052658370789;6.018593214496234;17.231756097560975;0.0;0;0;0;4.867258222301832;4.246009423529977;True;False;False;False;False;False;False;False;True
2026-04-29;3m;2026-08-01;2026-08-08;10002442;1000244202;Castle Harbour;683.75;77.0;Apartamento;Canary Islands;Tenerife;1;1;6.529053808143187;4.356708826689592;8.87987012987013;0.0;0;0;0;0.5603497729917556;0.7708568207440811;False;False;False;False;False;False;False;False;False
2026-04-29;3m;2026-08-01;2026-08-08;10002634;1000263402;Nerja Sun Apartamento Bronce B Centro;1123.0;45.0;Apartamento;Andalucía;Málaga;1;1;7.024649030453636;3.828641396489095;24.955555555555556;0.0;0;0;0;0.920325842880792;0.6452947497256205;False;False;False;False;False;False;False;False;False
2026-04-29;3m;2026-08-01;2026-08-08;10002818;1000281811;Castilla Termal Brihuega;2169.971;40.0;Hotel;Castilla-La Mancha;Guadalajara;0;0;7.682929811889489;3.713572066704308;54.249275;0.0;1;0;0;2.012577198902138;2.214199524797861;False;False;False;False;False;False;False;False;False
2026-04-29;3m;2026-08-01;2026-08-08;10002915;1000291505;Cosy Loft's Valencia;1148.0;62.0;Apartamento;Comunidad Valenciana;Valencia;1;1;7.046647277848756;4.143134726391533;18.516129032258064;0.0;0;0;0;0.9408139515825015;0.8746066936362458;False;False;False;False;False;False;False;False;False
2026-04-29;3m;2026-08-01;2026-08-08;10002916;1000291601;Bonita Casa Jardín Privado 5min a pie de Playa;2827.02;140.0;Casa o chalet;Cataluña;Tarragona;4;2;7.947332099127241;4.948759890378168;20.193;0.0;0;0;0;1.9476004794907478;1.6561141638645125;False;False;False;False;False;False;False;False;False
2026-04-29;3m;2026-08-01;2026-08-08;10003115;1000311501;Sweet House Las Canteras;532.89;40.0;Apartamento;Canary Islands;Gran Canaria;1;1;6.28018982523146;3.713572066704308;13.32225;0.10172831165906661;0;0;0;0.4367163298421596;0.6856994622839239;False;False;False;False;False;False;False;False;False
2026-04-29;3m;2026-08-01;2026-08-08;10003219;1000321901;VillaMar;756.0001;130.0;Villa;Canary Islands;Fuerteventura;3;2;6.629363385537836;4.875197323201151;5.815385384615384;0.0;0;0;0;0.17813553850648922;0.9022557584437284;False;False;False;False;False;False;False;False;False
2026-04-29;3m;2026-08-01;2026-08-08;10003422;1000342201;Valencia Guest Luxury Duplex Valencia;1310.29;75.0;Apartamento;Comunidad Valenciana;Valencia;1;2;7.17876666448832;4.330733340286331;17.470533333333332;0.301330239870563;0;0;0;1.073814558030519;0.998247739202645;False;False;False;False;False;False;False;False;False
2026-04-29;3m;2026-08-01;2026-08-08;10003653;1000365301;Villa Lucerna, villa con piscina en Pantín;4014.5457;200.0;Villa;Galicia;La Coruña;3;2;8.297928532462771;5.303304908059076;20.0727285;0.0;1;0;0;0.9459433406535406;3.9766874367676004;False;False;False;False;False;False;False;False;False
2026-04-29;3m;2026-08-01;2026-08-08;10003913;1000391308;Checkin Madrid Móstoles;640.0;26.0;Hotel;Comunidad de Madrid;Comunidad de Madrid;0;0;6.46302945692067;3.295836866004329;24.615384615384617;0.0;1;0;0;0.5935790880603328;0.6713310186399253;False;False;False;False;False;False;False;False;False
2026-04-29;3m;2026-08-01;2026-08-08;10004132;1000413203;Hostal Restaurante Ainoa;441.0;37.0;Hotel;Castilla y León;Soria;0;0;6.091309882077698;3.6375861597263857;11.91891891891892;0.0;0;0;0;0.4090130903665731;0.5032679895197009;False;False;False;False;False;False;False;False;False
