extraction_date;lookahead_period;checkin_date;checkout_date;id;room_id;name;price;sqm;property_type;region;province;num_rooms;num_bathrooms;log_price;log_sqm;price_per_sqm;discount_pct;pool_flag;beach_flag;breakfast;price_relative_to_type;price_relative_to_province;extreme_price_high;extreme_price_low;suspected_placeholder_sqm;extreme_price_per_sqm;overcrowded_layout;excess_bathrooms;tiny_villa;huge_apartment;any_flag
2026-03-04;1m;2026-04-04;2026-04-11;10000125;1000012502;Apartamentos Villa Zoila Nigrán;910.0;55.0;Apartamento;Galicia;Pontevedra;1;1;6.814542897259958;4.02535169073515;16.545454545454547;0.0;0;1;0;1.011111111111111;1.0835912022396759;False;False;False;False;False;False;False;False;False
2026-03-04;1m;2026-04-04;2026-04-11;10000734;1000073402;Hostal Carlos III;420.0;50.0;Hostal o pensión;Andalucía;Córdoba;0;0;6.042632833682381;3.9318256327243257;8.4;0.0;0;0;0;0.7706420604326495;0.38283617801882275;False;False;False;False;False;False;False;False;False
2026-03-04;1m;2026-04-04;2026-04-11;1000112;100011202;La Vista de Medina Studios & Apartments;630.0;25.0;Apartamento;Andalucía;Cádiz;1;1;6.447305862541213;3.258096538021482;25.2;0.0;1;0;0;0.7;0.7604103802051901;False;False;False;False;False;False;False;False;False
2026-03-04;1m;2026-04-04;2026-04-11;1000115;100011502;Hostal Catalina de Austria;418.0;50.0;Hostal o pensión;Castilla y León;Palencia;0;0;6.037870919922137;3.9318256327243257;8.36;0.0;0;0;0;0.7669723363353511;0.6818923327895595;False;False;False;False;False;False;False;False;False
2026-03-04;1m;2026-04-04;2026-04-11;1000144;100014401;Casa Candela;2450.0;300.0;Casa o chalet;Principado de Asturias;Principado de Asturias;2;2;7.804251383528112;5.707110264748875;8.166666666666666;0.0;0;0;0;1.8846153846153846;2.719442196896384;False;False;False;False;False;False;False;False;False
2026-03-04;1m;2026-04-04;2026-04-11;10001649;1000164901;Villa Lola 14;1376.75;800.0;Villa;Andalucía;Cádiz;3;2;7.228207012763344;6.68586094706836;1.7209375;0.0;0;0;0;0.5776169498636459;1.6617380808690405;False;False;False;False;False;False;False;False;False
2026-03-04;1m;2026-04-04;2026-04-11;10001677;1000167701;CASA FILA;686.0;85.0;Casa o chalet;Canary Islands;El Hierro;2;1;6.532334292222349;4.454347296253507;8.070588235294117;0.0;0;0;0;0.5276923076923077;1.1686541737649063;False;False;False;False;False;False;False;False;False
2026-03-04;1m;2026-04-04;2026-04-11;10001692;1000169202;Costacabana - Villa Maribel;3380.38;225.0;Villa;Cataluña;Gerona;6;4;8.12603918917549;5.420534999272286;15.023911111111111;0.0;1;0;0;1.4182420809733585;3.4054783756283813;False;False;False;False;False;False;False;False;False
2026-03-04;1m;2026-04-04;2026-04-11;10001724;1000172401;Del Mar;721.75;84.0;Apartamento;Comunidad Valenciana;Alicante;2;2;6.583063380896456;4.442651256490317;8.592261904761905;0.0;0;1;0;0.8019444444444445;0.7440721649484536;False;False;False;False;False;False;False;False;False
2026-03-04;1m;2026-04-04;2026-04-11;10001863;1000186303;Edificio Galerias;859.08;72.0;Apartamento;Región de Murcia;Región de Murcia;0;0;6.757025408176973;4.290459441148391;11.931666666666667;0.0;0;0;0;0.9545333333333333;1.0227142857142857;False;False;False;False;False;False;False;False;False
2026-03-04;1m;2026-04-04;2026-04-11;10001872;1000187201;Apartamento La Quinta;610.0;40.0;Apartamento;Andalucía;Málaga;1;1;6.415096959171596;3.713572066704308;15.25;0.10655737704918032;0;0;0;0.6777777777777778;0.598972908749914;False;False;False;False;False;False;False;False;False
