extraction_date;lookahead_period;checkin_date;checkout_date;id;room_id;name;price;sqm;property_type;region;province;num_rooms;num_bathrooms;log_price;log_sqm;price_per_sqm;discount_pct;pool_flag;beach_flag;breakfast;price_relative_to_type;price_relative_to_province;extreme_price_high;extreme_price_low;suspected_placeholder_sqm;extreme_price_per_sqm;overcrowded_layout;excess_bathrooms;tiny_villa;huge_apartment;any_flag
2026-07-08;1m;2026-08-08;2026-08-15;10001512;1000151201;Marbella Golf 103 By Pride Holiday Rentals;820.0;70.0;Casa o chalet;Canary Islands;Gran Canaria;2.0;1.0;6.710523109452428;4.2626798770413155;11.714285714285714;0.0;1;0;0;0.6545599419453225;1.1081081081081081;False;False;False;False;False;False;False;False;False
2026-07-08;1m;2026-08-08;2026-08-15;10001692;1000169202;Costacabana - Villa Maribel;7478.54;225.0;Villa;Cataluña;Gerona;6.0;4.0;8.919926571751281;5.420534999272286;33.23795555555556;0.0;1;0;0;1.6532512736167622;4.605409333316912;True;False;False;False;False;False;False;False;True
2026-07-08;1m;2026-08-08;2026-08-15;10002125;1000212502;Meson de los Caballeros;6333.5;450.0;Casa o chalet;Andalucía;Sevilla;5.0;6.0;8.753766163042108;6.111467339502679;14.074444444444444;0.10444461987842425;1;0;0;5.0556773076959765;10.967004614678661;True;False;False;False;False;False;False;False;True
2026-07-08;1m;2026-08-08;2026-08-15;10002915;1000291505;Cosy Loft's Valencia;1321.58;62.0;Apartamento;Comunidad Valenciana;Valencia;1.0;1.0;7.187339653396301;4.143134726391533;21.315806451612904;0.15611616398553246;0;0;0;1.3284080172084514;0.9356815406127759;False;False;False;False;False;False;False;False;False
2026-07-08;1m;2026-08-08;2026-08-15;10003115;1000311501;Sweet House Las Canteras;562.14;40.0;Apartamento;Canary Islands;Gran Canaria;1.0;1.0;6.3335282650777645;3.713572066704308;14.0535;0.10221652969011279;0;0;0;0.5650443278451239;0.7596486486486487;False;False;False;False;False;False;False;False;False
2026-07-08;1m;2026-08-08;2026-08-15;10003120;1000312001;Piso recien reformado y con buena ubicación;2799.05;50.0;Apartamento;Principado de Asturias;Principado de Asturias;2.0;1.0;7.937392553146716;3.9318256327243257;55.981;0.1764705882352941;0;0;0;2.8135114488470743;0.9845409432099562;False;False;False;False;False;False;False;False;False
2026-07-08;1m;2026-08-08;2026-08-15;10003981;1000398101;Rockside Residentes Suites La Línea;1420.5701;70.0;Apartamento;Andalucía;Cádiz;2.0;1.0;7.259517243979973;4.2626798770413155;20.29385857142857;0.0;0;0;0;1.427909555113282;1.0848187094310806;False;False;False;False;False;False;False;False;False
2026-07-08;1m;2026-08-08;2026-08-15;10005690;1000569001;Encantador piso al Sur del Sur;882.0;70.0;Apartamento;Andalucía;Cádiz;2.0;1.0;6.78332520060396;4.2626798770413155;12.6;0.0;0;0;0;0.8865569024787407;0.6735395189003437;False;False;False;False;False;False;False;False;False
2026-07-08;1m;2026-08-08;2026-08-15;10006089;1000608901;Alojamiento Esencia I;556.5;60.0;Apartamento;Andalucía;Jaén;2.0;1.0;6.323462503334274;4.110873864173311;9.275;0.0;0;0;0;0.5593751884687292;0.9266505703105488;False;False;False;False;False;False;False;False;False
2026-07-08;1m;2026-08-08;2026-08-15;10006949;1000694901;Apartamento El Llano;4154.57;65.0;Apartamento;Principado de Asturias;Principado de Asturias;2.0;1.0;8.332204881996192;4.189654742026425;63.91646153846153;0.0;0;0;0;4.1760348189695025;1.461333047438162;False;False;False;False;False;False;False;False;False
2026-07-08;1m;2026-08-08;2026-08-15;10007379;1000737901;COLORADAS PLAYA 16;1285.0;120.0;Villa;Canary Islands;Lanzarote;3.0;2.0;7.1592919047975645;4.795790545596741;10.708333333333334;0.0;0;0;0;0.2840698701347508;1.0954816709292412;False;False;False;False;False;False;False;False;False
2026-07-08;1m;2026-08-08;2026-08-15;1000781;100078102;Fuencarral Apartments;1291.04;50.0;Apartamento;Comunidad de Madrid;Comunidad de Madrid;1.0;1.0;7.163977643615626;3.9318256327243257;25.8208;0.0784328913124303;0;0;0;1.297710230585208;1.6993628113408352;False;False;False;False;False;False;False;False;False
2026-07-08;1m;2026-08-08;2026-08-15;10007881;1000788102;Costacabana - Villa Pilar;10017.19;240.0;Villa;Cataluña;Gerona;10.0;7.0;9.212157719599162;5.484796933490655;41.73829166666667;0.0;1;0;0;2.214460593319163;6.168752232335301;True;False;False;False;False;False;False;False;True
2026-07-08;1m;2026-08-08;2026-08-15;10009853;1000985302;Apartamentos Turísticos DE LA BERNARDA;725.65;23.0;Apartamento;Extremadura;Cáceres;1.0;1.0;6.588444931072179;3.1780538303479458;31.55;0.08910631847309336;1;0;0;0.7293991114327644;1.1020411262643135;False;False;False;False;False;False;False;False;False
2026-07-08;1m;2026-08-08;2026-08-15;10013390;1001339006;AmazINN Places Madrid Preciados;874.02;35.0;Apartamento;Comunidad de Madrid;Comunidad de Madrid;1.0;1.0;6.774246743239251;3.58351893845611;24.971999999999998;0.08248095009267523;0;0;0;0.8785356733610759;1.1504500901351753;False;False;False;False;False;False;False;False;False
2026-07-08;1m;2026-08-08;2026-08-15;10013885;1001388501;City Family Ciudad Jardín;991.14;80.0;Apartamento;Canary Islands;Gran Canaria;2.0;2.0;6.899864226359366;4.394449154672439;12.38925;0.10438484976895292;0;0;0;0.9962607804113142;1.3393783783783784;False;False;False;False;False;False;False;False;False
2026-07-08;1m;2026-08-08;2026-08-15;10015561;1001556102;Dúplex La Marea;1631.7;100.0;Apartamento;Canary Islands;Tenerife;3.0;1.0;7.397990365132118;4.61512051684126;16.317;0.0;0;1;0;1.6401302695856703;2.0739752144899906;False;False;False;False;False;False;False;False;False
2026-07-08;1m;2026-08-08;2026-08-15;10016354;1001635401;Two bedrooms apartment in Costa Adeje;940.0;55.0;Apartamento;Canary Islands;Tenerife;2.0;1.0;6.846943139585379;4.02535169073515;17.09090909090909;0.0;0;0;0;0.9448565627324448;1.1947886876390212;False;False;False;False;False;False;False;False;False
2026-07-08;1m;2026-08-08;2026-08-15;1001704;100170408;Apartamentos Sinfony;1949.77;35.0;Apartahotel;Islas Baleares;Mallorca;1.0;1.0;7.575979445411314;3.58351893845611;55.70771428571428;0.08699487631874529;1;0;0;1.4496700682168815;0.8643517040819945;False;False;False;False;False;False;False;False;False
2026-07-08;1m;2026-08-08;2026-08-15;10018850;1001885001;Villa Sabina;2670.4;360.0;Villa;Canary Islands;Tenerife;4.0;6.0;7.890357958543005;5.8888779583328805;7.417777777777778;0.0;0;0;0;0.5903347713679677;3.394216714331109;False;False;False;False;False;False;False;False;False
