extraction_date;lookahead_period;checkin_date;checkout_date;id;room_id;name;price;sqm;property_type;region;province;num_rooms;num_bathrooms;log_price;log_sqm;price_per_sqm;discount_pct;pool_flag;beach_flag;breakfast;price_relative_to_type;price_relative_to_province;extreme_price_high;extreme_price_low;suspected_placeholder_sqm;extreme_price_per_sqm;overcrowded_layout;excess_bathrooms;tiny_villa;huge_apartment;any_flag
2026-06-10;1m;2026-07-11;2026-07-18;10000734;1000073402;Hostal Carlos III;420.0;38.5;Hostal o pensión;Andalucía;Córdoba;0.0;0;6.042632833682381;3.676300671907076;10.909090909090908;0.0;0;0;0;0.6919275123558485;0.773879716981132;False;False;False;False;False;False;False;False;False
2026-06-10;1m;2026-07-11;2026-07-18;10001001;1000100102;Chalet Wanderlust;2084.4;108.0;Chalet de montaña;Andalucía;Cádiz;2.0;1;7.642715962355493;4.6913478822291435;19.3;0.0;1;0;0;1.260217654171705;1.739464241008095;False;False;False;False;False;False;False;False;False
2026-06-10;1m;2026-07-11;2026-07-18;10001085;1000108501;Vive tu vida soñada delante del mar;1539.0201;175.0;Apartamento;Cataluña;Gerona;2.0;1;7.339550747270551;5.170483995038151;8.794400571428572;0.0;0;1;0;1.445089295774648;1.0385731770014315;False;False;False;False;False;False;False;False;False
2026-06-10;1m;2026-07-11;2026-07-18;1000112;100011202;La Vista de Medina By La Vista Medina Stays;770.0;25.0;Apartamento;Andalucía;Cádiz;1.0;1;6.647688373563329;3.258096538021482;30.8;0.0;1;0;0;0.7230046948356808;0.6425769840607528;False;False;False;False;False;False;False;False;False
2026-06-10;1m;2026-07-11;2026-07-18;1000144;100014401;Casa Candela;2450.0;300.0;Casa o chalet;Principado de Asturias;Principado de Asturias;2.0;2;7.804251383528112;5.707110264748875;8.166666666666666;0.0;0;0;0;1.7265558382252415;1.944444290123469;False;False;False;False;False;False;False;False;False
2026-06-10;1m;2026-07-11;2026-07-18;10001487;1000148703;Luxury Villa Alma Pool, Garden & Parking;10985.021;500.0;Villa;Andalucía;Málaga;4.0;4;9.304378925424496;6.2166061010848646;21.970042000000003;0.0;1;0;0;3.2356373029829073;7.472803401360545;True;False;False;False;False;False;False;False;True
2026-06-10;1m;2026-07-11;2026-07-18;10001512;1000151201;Marbella Golf 103 By Pride Holiday Rentals;897.0;70.0;Casa o chalet;Canary Islands;Gran Canaria;2.0;1;6.8001700683022;4.2626798770413155;12.814285714285715;0.0;1;0;0;0.6321308517910375;1.18024762832068;False;False;False;False;False;False;False;False;False
2026-06-10;1m;2026-07-11;2026-07-18;10001717;1000171702;Es pins;3379.02;150.0;Casa o chalet;Cataluña;Gerona;3.0;2;8.125636905619322;5.017279836814924;22.5268;0.0;0;0;0;2.38125171774688;2.280255817679949;False;False;False;False;False;False;False;False;False
2026-06-10;1m;2026-07-11;2026-07-18;10001827;1000182702;Costacabana - Villa Sofia;4981.6;190.0;Villa;Cataluña;Gerona;4.0;3;8.513707122131406;5.25227342804663;26.218947368421055;0.0;1;0;0;1.4673299931369863;3.3617209668348913;True;False;False;False;False;False;False;False;True
2026-06-10;1m;2026-07-11;2026-07-18;10001863;1000186301;Edificio Galerias;677.96;50.0;Apartamento;Región de Murcia;Región de Murcia;1.0;1;6.520562215661421;3.9318256327243257;13.5592;0.0;0;0;0;0.6365821596244132;0.6479904420549583;False;False;False;False;False;False;False;False;False
2026-06-10;1m;2026-07-11;2026-07-18;10002076;1000207601;Apartamento Las Terrazas del Ayuntamiento by Clabao;1214.7;65.0;Apartamento;La Rioja;La Rioja;3.0;1;7.103075321561748;4.189654742026425;18.68769230769231;0.0;0;0;0;1.1405633802816901;1.4073687054009556;False;False;False;False;False;False;False;False;False
2026-06-10;1m;2026-07-11;2026-07-18;10002131;1000213101;Apartamento Antonio by Feseal;2797.6;148.0;Apartamento;Islas Baleares;Mallorca;3.0;2;7.936874571121613;5.003946305945459;18.9027027027027;0.0;0;0;0;2.6268544600938966;1.1326820222762957;False;False;False;False;False;False;False;False;False
2026-06-10;1m;2026-07-11;2026-07-18;10002553;1000255301;Esparto y sal;1246.0;70.0;Casa o chalet;Andalucía;Almería;2.0;1;7.1284959456800365;4.2626798770413155;17.8;0.0;0;0;0;0.8780769691545515;1.0906623112534906;False;False;False;False;False;False;False;False;False
2026-06-10;1m;2026-07-11;2026-07-18;10002634;1000263402;Nerja Sun Apartamento Bronce B Centro;1123.0;45.0;Apartamento;Andalucía;Málaga;1.0;1;7.024649030453636;3.828641396489095;24.955555555555556;0.0;0;0;0;1.0544600938967137;0.7639455782312925;False;False;False;False;False;False;False;False;False
2026-06-10;1m;2026-07-11;2026-07-18;10002915;1000291503;Cosy Loft's Valencia;839.25;65.0;Apartamento;Comunidad Valenciana;Valencia;1.0;1;6.7336994666052155;4.189654742026425;12.911538461538461;0.06988382484361036;0;0;0;0.7880281690140845;0.6754601368457689;False;False;False;False;False;False;False;False;False
2026-06-10;1m;2026-07-11;2026-07-18;10002916;1000291601;Bonita Casa Jardín Privado 5min a pie de Playa;1979.0201;140.0;Casa o chalet;Cataluña;Tarragona;4.0;2;7.590862275152206;4.948759890378168;14.135857857142858;0.24658663143441548;0;0;0;1.3946484520898372;1.4294217365239186;False;False;False;False;False;False;False;False;False
2026-06-10;1m;2026-07-11;2026-07-18;10003096;1000309601;historical district;1895.0;50.0;Apartamento;País Vasco;Vizcaya;2.0;1;7.547501682814967;3.9318256327243257;37.9;0.0;0;0;0;1.7793427230046948;1.4367053578874744;False;False;False;False;False;False;False;False;False
2026-06-10;1m;2026-07-11;2026-07-18;10003120;1000312001;Piso recien reformado y con buena ubicación;1229.31;50.0;Apartamento;Principado de Asturias;Principado de Asturias;2.0;1;7.115021449131928;3.9318256327243257;24.586199999999998;0.17647289943138833;0;0;0;1.154281690140845;0.9756427797108905;False;False;False;False;False;False;False;False;False
2026-06-10;1m;2026-07-11;2026-07-18;1000330;100033001;SolHabitat Villa Maroa;4895.51;193.0;Villa;Comunidad Valenciana;Alicante;5.0;4;8.496277985433858;5.267858159063328;25.365336787564768;0.0;1;1;0;1.4419721885944372;3.4189148607784117;True;False;False;False;False;False;False;False;True
2026-06-10;1m;2026-07-11;2026-07-18;1000339;100033901;SolHabitat Villa Papavents;5033.66;280.0;Villa;Comunidad Valenciana;Alicante;5.0;3;8.524101275563753;5.638354669333745;17.97735714285714;0.0;1;1;0;1.4826642631391365;3.5153957357059546;True;False;False;False;False;False;False;False;True
2026-06-10;1m;2026-07-11;2026-07-18;10004132;1000413203;Hostal Restaurante Ainoa;441.0;50.0;Hotel;Castilla y León;Soria;0.0;0;6.091309882077698;3.9318256327243257;8.82;0.0;0;0;0;0.4366367198233754;0.5272659883547149;False;False;False;False;False;False;False;False;False
2026-06-10;1m;2026-07-11;2026-07-18;10004719;1000471901;Precioso Apartamento Costa Azahar 2 Marina D or;1317.5;70.0;Apartamento;Comunidad Valenciana;Castellón;2.0;1;7.184250005793341;4.2626798770413155;18.821428571428573;0.0;0;0;0;1.2370892018779343;1.1174724342663274;False;False;False;False;False;False;False;False;False
2026-06-10;1m;2026-07-11;2026-07-18;10004729;1000472901;Estepona Penthouse Apartment with 132m2 terrace;1528.0;204.0;Apartamento;Andalucía;Málaga;2.0;2;7.332369205929062;5.3230099791384085;7.490196078431373;0.0;0;0;0;1.4347417840375587;1.0394557823129251;False;False;False;False;False;False;False;False;False
2026-06-10;1m;2026-07-11;2026-07-18;10004975;1000497505;LPA Urban stay;343.0001;80.0;Hostal o pensión;Canary Islands;Gran Canaria;0.0;0;5.84064194807103;4.394449154672439;4.28750125;0.0;0;0;0;0.5650742998352554;0.4513099827633847;False;True;False;False;False;False;False;False;True
