10000734;Hostal Carlos III;1000073405;Habitación Deluxe - 1 cama grande;-398093;Andalucía;Córdoba;Victoria, La;Aldea Quintana;Hostal o pensión;0;0; ;0;0; ;420.0;0.0;0.0;2; ;1;2026-04-29;2026-08-01;2026-08-08
10001060;Apartamento Ría Villaviciosa;1000106001;Apartamento de 2 dormitorios;-408639;Principado de Asturias;Principado de Asturias;Villaviciosa;Villaviciosa;Apartamento;2;2;70;0;0; ;2734.2;0.0;0.0;2; ;1;2026-04-29;2026-08-01;2026-08-08
1000112;La Vista de Medina Studios & Apartments;100011202;Estudio;-391732;Andalucía;Cádiz;Medina-Sidonia;Medina Sidonia;Apartamento;1;1;25;1;0;2;840.0;0.0;0.0;2; ;1;2026-04-29;2026-08-01;2026-08-08
1000115;Hostal Catalina de Austria;100011501;Habitación Doble;-404562;Castilla y León;Palencia;Torquemada;Torquemada;Hostal o pensión;0;0; ;0;0;2;503.0;0.0;0.0;2; ;1;2026-04-29;2026-08-01;2026-08-08
10001487;Luxury Villa Alma Pool, Garden & Parking;1000148703;Villa Estándar;-391076;Andalucía;Málaga;Marbella;Marbella;Villa;4;4;500;1;0; ;14271.909;0.0;0.0;2; ;0;2026-04-29;2026-08-01;2026-08-08
10001512;Marbella Golf 103 By Pride Holiday Rentals;1000151201;Bungalow de 2 dormitorios;-400492;Islas Canarias;Gran Canaria;San Bartolomé de Tirajana;San Bartolomé;Casa o chalet;2;1;70;1;0; ;897.0;0.0;0.0;2; ;1;2026-04-29;2026-08-01;2026-08-08
10001863;Edificio Galerias;1000186301;Apartamento de 1 dormitorio;-389708;Región de Murcia;Región de Murcia;Lorca;Lorca;Apartamento;1;1;50;0;0; ;569.27;0.0;0.0;2; ;0;2026-04-29;2026-08-01;2026-08-08
10001984;Rosa;1000198402;Casa;-372154;Cataluña;Gerona;Begur;Begur;Casa o chalet;5;4;410;0;0; ;7065.02;0.0;0.0;2; ;1;2026-04-29;2026-08-01;2026-08-08
10002442;Castle Harbour;1000244202;Apartamento con balcón;-371531;Islas Canarias;Tenerife;Arona;Arona;Apartamento;1;1;77;0;0; ;683.75;0.0;0.0;2; ;1;2026-04-29;2026-08-01;2026-08-08
10002634;Nerja Sun Apartamento Bronce B Centro;1000263402;Apartamento de 1 dormitorio;-393985;Andalucía;Málaga;Nerja;Nerja;Apartamento;1;1;45;0;0; ;1123.0;0.0;0.0;2; ;1;2026-04-29;2026-08-01;2026-08-08
10002818;Castilla Termal Brihuega;1000281811;Habitación Doble Superior;-374169;Castilla-La Mancha;Guadalajara;Brihuega;Brihuega;Hotel;0;0; ;1;0;5;2169.971;0.0;0.0;2; ;1;2026-04-29;2026-08-01;2026-08-08
10002915;Cosy Loft's Valencia;1000291505;Apartamento de 1 dormitorio;-377302;Comunidad Valenciana;Valencia;Catarroja;Catarroja;Apartamento;1;1;62;0;0; ;1148.0;0.0;0.0;2; ;0;2026-04-29;2026-08-01;2026-08-08
10002916;Bonita Casa Jardín Privado 5min a pie de Playa;1000291601;Casa de 4 dormitorios;-399526;Cataluña;Tarragona;Roda de Berà;Roda de Bará;Casa o chalet;4;2;140;0;0; ;2827.02;0.0;0.0;2; ;0;2026-04-29;2026-08-01;2026-08-08
10003115;Sweet House Las Canteras;1000311501;Apartamento de 1 dormitorio;-388528;Islas Canarias;Gran Canaria;Palmas de Gran Canaria, Las;Las Palmas de Gran Canaria;Apartamento;1;1;40;0;0; ;532.89;54.21;587.1;2; ;1;2026-04-29;2026-08-01;2026-08-08
10003219;VillaMar;1000321901;Villa de 3 dormitorios;-408593;Islas Canarias;Fuerteventura;Oliva, La;Villaverde;Villa;3;2;130;0;0; ;756.0001;0.0;0.0;2; ;0;2026-04-29;2026-08-01;2026-08-08
10003422;Valencia Guest Luxury Duplex Valencia;1000342201;Apartamento de 1 dormitorio;-406131;Comunidad Valenciana;Valencia;Valencia;Valencia;Apartamento;1;2;75;0;0; ;1310.29;394.83;1705.12;2; ;1;2026-04-29;2026-08-01;2026-08-08
10003653;Villa Lucerna, villa con piscina en Pantín;1000365301;Villa de 3 dormitorios;-395376;Galicia;La Coruña;Valdoviño;Pantín;Villa;3;2;200;1;0; ;4014.5457;0.0;0.0;2; ;0;2026-04-29;2026-08-01;2026-08-08
10003913;Checkin Madrid Móstoles;1000391308;Habitación Doble - 2 camas;-393203;Comunidad de Madrid;Comunidad de Madrid;Móstoles;Móstoles;Hotel;0;0; ;1;0;4;640.0;0.0;0.0;2; ;1;2026-04-29;2026-08-01;2026-08-08
