10000125;Apartamentos Villa Zoila Nigrán;1000012502;Apartamento de 1 dormitorio;-394030;Galicia;Pontevedra;Nigrán;Nigrán;Apartamento;1;1;55;0;1; ;2184.0;0.0;0.0;2; ;0;2026-04-15;2026-07-18;2026-07-25
10000734;Hostal Carlos III;1000073405;Habitación Deluxe - 1 cama grande;-398093;Andalucía;Córdoba;Victoria, La;Aldea Quintana;Hostal o pensión;0;0; ;0;0; ;420.0;0.0;0.0;2; ;1;2026-04-15;2026-07-18;2026-07-25
10001060;Apartamento Ría Villaviciosa;1000106001;Apartamento de 2 dormitorios;-408639;Principado de Asturias;Principado de Asturias;Villaviciosa;Villaviciosa;Apartamento;2;2;70;0;0; ;1663.2;0.0;0.0;2; ;1;2026-04-15;2026-07-18;2026-07-25
1000112;La Vista de Medina Studios & Apartments;100011202;Estudio;-391732;Andalucía;Cádiz;Medina-Sidonia;Medina Sidonia;Apartamento;1;1;25;1;0;2;770.0;0.0;0.0;2; ;1;2026-04-15;2026-07-18;2026-07-25
1000144;Casa Candela;100014401;Villa de 2 dormitorios;-397298;Principado de Asturias;Principado de Asturias;Llanes;Posada;Casa o chalet;2;2;300;0;0; ;2450.0;0.0;0.0;2; ;0;2026-04-15;2026-07-18;2026-07-25
10001487;Luxury Villa Alma Pool, Garden & Parking;1000148703;Villa Estándar;-391076;Andalucía;Málaga;Marbella;Marbella;Villa;4;4;500;1;0; ;12456.156;0.0;0.0;2; ;0;2026-04-15;2026-07-18;2026-07-25
10001717;Es pins;1000171702;Casa;-372154;Cataluña;Gerona;Begur;Begur;Casa o chalet;3;2;150;0;0; ;3544.02;0.0;0.0;2; ;1;2026-04-15;2026-07-18;2026-07-25
10001724;Del Mar;1000172401;Apartamento de 2 dormitorios;-404832;Comunidad Valenciana;Alicante;Torrevieja;Torrevieja;Apartamento;2;2;84;0;1; ;1320.25;0.0;0.0;2; ;1;2026-04-15;2026-07-18;2026-07-25
10001863;Edificio Galerias;1000186301;Apartamento de 1 dormitorio;-389708;Región de Murcia;Región de Murcia;Lorca;Lorca;Apartamento;1;1;50;0;0; ;569.27;0.0;0.0;2; ;0;2026-04-15;2026-07-18;2026-07-25
10001912;Pinetells;1000191202;Casa;-372154;Cataluña;Gerona;Begur;Begur;Casa o chalet;4;3;160;0;0; ;4599.02;0.0;0.0;2; ;1;2026-04-15;2026-07-18;2026-07-25
10001947;Garrucha Pinar con sorpresa;1000194701;Apartamento de 2 dormitorios;-383800;Andalucía;Almería;Garrucha;Garrucha;Apartamento;2;2;88;0;0; ;1338.7501;323.7499;1662.5;2; ;0;2026-04-15;2026-07-18;2026-07-25
10002045;Torreta;1000204502;Casa;-372154;Cataluña;Gerona;Begur;Begur;Casa o chalet;4;3;140;0;0; ;3841.02;0.0;0.0;2; ;1;2026-04-15;2026-07-18;2026-07-25
10002064;Apartoyou - Plaza San Juan;1000206401;Apartamento de 2 dormitorios;-381105;Andalucía;Cádiz;Puerto de Santa María, El;El Puerto de Santa María;Apartamento;2;1;60;0;0; ;2018.17;0.0;0.0;2; ;1;2026-04-15;2026-07-18;2026-07-25
10002076;Apartamento Las Terrazas del Ayuntamiento by Clabao;1000207601;Apartamento de 3 dormitorios;-389593;La Rioja;La Rioja;Logroño;Logroño;Apartamento;3;1;65;0;0; ;1140.9;0.0;0.0;2; ;0;2026-04-15;2026-07-18;2026-07-25
10002079;Casa Ana;1000207902;Casa;-406798;Andalucía;Cádiz;Vejer de la Frontera;Vejer de la Frontera;Casa o chalet;2;1;70;0;0; ;936.9;0.0;0.0;2; ;0;2026-04-15;2026-07-18;2026-07-25
10002131;Apartamento Antonio by Feseal;1000213101;Apartamento;-381050;Islas Baleares;Mallorca;Pollença;Puerto Pollensa;Apartamento;3;2;148;0;0; ;3252.4;0.0;0.0;2; ;1;2026-04-15;2026-07-18;2026-07-25
10002149;Hostal Boutique La Mar Serena;1000214901;Habitación Doble Deluxe con vistas al mar;-396163;Comunidad Valenciana;Castellón;Peníscola / Peñíscola;Peñíscola;Hostal o pensión;0;0; ;0;1; ;959.0;0.0;0.0;2; ;0;2026-04-15;2026-07-18;2026-07-25
10002442;Castle Harbour;1000244202;Apartamento con balcón;-371531;Islas Canarias;Tenerife;Arona;Arona;Apartamento;1;1;77;0;0; ;638.6;0.0;0.0;2; ;1;2026-04-15;2026-07-18;2026-07-25
10002553;Esparto y sal;1000255301;Casa de 2 dormitorios;-381065;Andalucía;Almería;Níjar;El Pozo de los Frailes;Casa o chalet;2;1;70;0;0; ;1330.0;0.0;0.0;2; ;1;2026-04-15;2026-07-18;2026-07-25
10002634;Nerja Sun Apartamento Bronce B Centro;1000263402;Apartamento de 1 dormitorio;-393985;Andalucía;Málaga;Nerja;Nerja;Apartamento;1;1;45;0;0; ;1123.0;0.0;0.0;2; ;1;2026-04-15;2026-07-18;2026-07-25
10002818;Castilla Termal Brihuega;1000281804;Habitación Doble Superior con acceso al spa - 1 o 2 camas;-374169;Castilla-La Mancha;Guadalajara;Brihuega;Brihuega;Hotel;0;0; ;1;0;5;2577.0;0.0;0.0;2;1;1;2026-04-15;2026-07-18;2026-07-25
10002915;Cosy Loft's Valencia;1000291503;Apartamento de 1 dormitorio;-377302;Comunidad Valenciana;Valencia;Catarroja;Catarroja;Apartamento;1;1;65;0;0; ;1071.5;0.0;0.0;2; ;0;2026-04-15;2026-07-18;2026-07-25
10002916;Bonita Casa Jardín Privado 5min a pie de Playa;1000291601;Casa de 4 dormitorios;-399526;Cataluña;Tarragona;Roda de Berà;Roda de Bará;Casa o chalet;4;2;140;0;0; ;2267.02;560.0;2827.02;2; ;0;2026-04-15;2026-07-18;2026-07-25
10003096;historical district;1000309601;Apartamento de 2 dormitorios;-373608;País Vasco;Vizcaya;Bilbao;Bilbao;Apartamento;2;1;50;0;0; ;1772.0001;0.0;0.0;2; ;0;2026-04-15;2026-07-18;2026-07-25
10003115;Sweet House Las Canteras;1000311501;Apartamento de 1 dormitorio;-388528;Islas Canarias;Gran Canaria;Palmas de Gran Canaria, Las;Las Palmas de Gran Canaria;Apartamento;1;1;40;0;0; ;508.3201;51.4799;559.8;2; ;1;2026-04-15;2026-07-18;2026-07-25
10003219;VillaMar;1000321901;Villa de 3 dormitorios;-408593;Islas Canarias;Fuerteventura;Oliva, La;Villaverde;Villa;3;2;130;0;0; ;756.0001;0.0;0.0;2; ;0;2026-04-15;2026-07-18;2026-07-25
1000330;SolHabitat Villa Maroa;100033001;Villa de 5 dormitorios;-373265;Comunidad Valenciana;Alicante;Benissa;Benissa;Villa;5;4;193;1;1; ;5852.51;0.0;0.0;2; ;1;2026-04-15;2026-07-18;2026-07-25
1000339;SolHabitat Villa Papavents;100033901;Villa de 5 dormitorios;-373265;Comunidad Valenciana;Alicante;Benissa;Benissa;Villa;5;3;280;1;1; ;5852.16;0.0;0.0;2; ;1;2026-04-15;2026-07-18;2026-07-25
10003653;Villa Lucerna;1000365301;Villa de 3 dormitorios;-395376;Galicia;La Coruña;Valdoviño;Pantín;Villa;3;2;200;1;0; ;3690.0;0.0;0.0;2; ;0;2026-04-15;2026-07-18;2026-07-25
10003913;Checkin Madrid Móstoles;1000391308;Habitación Doble - 2 camas;-393203;Comunidad de Madrid;Comunidad de Madrid;Móstoles;Móstoles;Hotel;0;0; ;1;0;4;640.0;0.0;0.0;2; ;1;2026-04-15;2026-07-18;2026-07-25
10004132;Hostal Restaurante Ainoa;1000413203;Habitación Doble con balcón;-373391;Castilla y León;Soria;Berlanga de Duero;Berlanga de Duero;Hotel;0;0; ;0;0; ;441.0;0.0;0.0;2;1;1;2026-04-15;2026-07-18;2026-07-25
10004244;Apartamento con piscina en 1ª línea Golf La Quinta;1000424401;Apartamento de 2 dormitorios;-373137;Andalucía;Málaga;Benahavís;Benahavís;Apartamento;2;1;110;1;0; ;2366.21;1220.27;3586.48;2; ;0;2026-04-15;2026-07-18;2026-07-25
10004445;La Tesela;1000444501;Casa de 2 dormitorios;-397624;Andalucía;Córdoba;Priego de Córdoba;Priego de Córdoba;Casa o chalet;2;2;86;0;0; ;707.56;0.0;0.0;2; ;1;2026-04-15;2026-07-18;2026-07-25
10004719;Precioso Apartamento Costa Azahar 2 Marina D or;1000471901;Apartamento de 2 dormitorios;-394739;Comunidad Valenciana;Castellón;Oropesa del Mar / Orpesa;Oropesa del Mar;Apartamento;2;1;70;0;0; ;1445.0;0.0;0.0;2; ;1;2026-04-15;2026-07-18;2026-07-25
10004975;Vivienda San Justo;1000497502;Habitación Doble con baño compartido;-388528;Islas Canarias;Gran Canaria;Palmas de Gran Canaria, Las;Las Palmas de Gran Canaria;Hostal o pensión;0;0; ;0;0; ;399.0;0.0;0.0;2; ;1;2026-04-15;2026-07-18;2026-07-25
10005091;Green Duplex MM City Center;1000509101;Apartamento de 1 dormitorio;-390787;Andalucía;Málaga;Málaga;Málaga;Apartamento;1;1;50;0;0; ;931.0;49.0;980.0;2; ;1;2026-04-15;2026-07-18;2026-07-25
10005432;Rustic country cottage;1000543201;Casa con 1 dormitorio;-373151;Andalucía;Málaga;Vélez-Málaga;Benamargosa;Casa o chalet;1;1;75;0;0; ;957.0;0.0;0.0;2; ;1;2026-04-15;2026-07-18;2026-07-25
10005582;VILLA ALTO DE LOS BALCONES Torrevieja - Orihuela Costa;1000558201;Villa de 3 dormitorios;-394692;Comunidad Valenciana;Alicante;Orihuela;Orihuela;Villa;3;2;75;1;0; ;2457.0;0.0;0.0;2; ;0;2026-04-15;2026-07-18;2026-07-25
10005593;Casa FotoStudi37;1000559301;Casa;900039095;Cataluña;Tarragona;Deltebre;Deltebre;Apartamento;1;2;115;0;0; ;1274.42;0.0;0.0;2; ;0;2026-04-15;2026-07-18;2026-07-25
10005953;Art-Apart Caronte in Riviera del Sol, Mijas Costa;1000595301;Apartamento de 2 dormitorios;900040518;Andalucía;Málaga;Ojén;Mijas Costa;Apartamento;2;1;85;0;0;4;1300.0;1260.0;2560.0;2; ;0;2026-04-15;2026-07-18;2026-07-25
10006518;Apartamentos La Piedra de Nájera;1000651804;Apartamento Deluxe;-393548;La Rioja;La Rioja;Nájera;Nájera;Apartamento;1;2;80;0;0; ;789.21;0.0;0.0;2; ;1;2026-04-15;2026-07-18;2026-07-25
10006949;Apartamento El Llano;1000694901;Apartamento de 2 dormitorios;-384004;Principado de Asturias;Principado de Asturias;Gijón;Gijón;Apartamento;2;1;65;0;0; ;2629.97;0.0;0.0;2; ;1;2026-04-15;2026-07-18;2026-07-25
10007136;Xenofilia 3;1000713602;Villa con vistas al jardín;-393001;Comunidad Valenciana;Alicante;Teulada;Moraira;Villa;8;6;480;0;0; ;9642.36;0.0;0.0;2; ;1;2026-04-15;2026-07-18;2026-07-25
10007277;Apartamento Luli;1000727701;Apartamento de 2 dormitorios;-375124;Comunidad Valenciana;Alicante;Calp;Calpe;Apartamento;2;1;85;0;0; ;1435.0001;0.0;0.0;2; ;1;2026-04-15;2026-07-18;2026-07-25
10007428;Live Santa Úrsula Cala;1000742802;Casa;-402011;Islas Canarias;Tenerife;Santa Úrsula;Santa Úrsula;Casa o chalet;2;1;83;0;0; ;794.07;0.0;0.0;2; ;0;2026-04-15;2026-07-18;2026-07-25
10007480;Jardines de las Marinas;1000748001;Apartamento con terraza;-379820;Comunidad Valenciana;Alicante;Dénia;Denia;Apartamento;1;1;53;0;0; ;1225.0;0.0;0.0;2; ;0;2026-04-15;2026-07-18;2026-07-25
1000751;Sunny Apartments Barcelona;100075104; ;-372490;Cataluña;Barcelona;Barcelona;Barcelona;Apartamento;0;1;55;0;0; ;1271.3;0.0;0.0;2; ;0;2026-04-15;2026-07-18;2026-07-25
1000781;Fuencarral Apartments;100078102;Apartamento de 1 dormitorio (4 adultos);-390625;Comunidad de Madrid;Comunidad de Madrid;Madrid;Madrid;Apartamento;1;1;50;0;0; ;1122.1383;0.0;0.0;2; ;0;2026-04-15;2026-07-18;2026-07-25
1000785;Hostal La Fosca;100078503;Habitación Doble;-395149;Cataluña;Gerona;Palamós;Palamós;Hotel;0;0; ;0;1;2;1510.11;0.0;0.0;2;1;1;2026-04-15;2026-07-18;2026-07-25
10007989;Apartamento MP10;1000798901;Apartamento de 3 dormitorios;-401024;Andalucía;Málaga;Manilva;San Luis de Sabinillas;Apartamento;3;2;120;1;0; ;1687.28;146.72;1834.0;2; ;1;2026-04-15;2026-07-18;2026-07-25
10008049;Pueblo Bahia 14, Mijas Spacious, modern , Peaceful 2 bedrooms apartment;1000804902;Apartamento;900039453;Andalucía;Málaga;Mijas;La Cala de Mijas;Apartamento;2;1;80;0;0; ;2322.0;0.0;0.0;2; ;1;2026-04-15;2026-07-18;2026-07-25
1000807;Pension Logroño;100080703;Habitación Cuádruple Estándar;-389593;La Rioja;La Rioja;Logroño;Logroño;Hostal o pensión;0;0; ;0;0; ;725.0;0.0;0.0;2; ;0;2026-04-15;2026-07-18;2026-07-25
10008084;Erisa IB Carihuela - Torremolinos;1000808401;Apartamento de 1 dormitorio;-404759;Andalucía;Málaga;Torremolinos;Torremolinos;Apartamento;1;1;45;0;0; ;1216.8;0.0;0.0;2; ;0;2026-04-15;2026-07-18;2026-07-25
10008268;EL POBLET DE ATALAYAS;1000826801;Habitación Doble;-370210;Comunidad Valenciana;Alicante;Alicante / Alacant;Alicante;Habitación en casa particular;0;0; ;0;0; ;490.0001;0.0;0.0;2; ;0;2026-04-15;2026-07-18;2026-07-25
10008401;Araiko Etxea Casa Rural;1000840101;Casa con 1 dormitorio;-405323;País Vasco;Álava;Erriberagoitia / Ribera Alta;Tuyo;Casa o chalet;1;7;210;0;0; ;4504.5;0.0;0.0;2; ;1;2026-04-15;2026-07-18;2026-07-25
10008442;Apartamento Las 3P Piscina, Paz y Patio privado;1000844201;Apartamento de 1 dormitorio;-383095;Andalucía;Málaga;Fuengirola;Fuengirola;Apartamento;1;1;79;0;0; ;1590.45;0.0;0.0;2; ;1;2026-04-15;2026-07-18;2026-07-25
10008979;Bonamar;1000897902;Apartamento Ático;-388528;Islas Canarias;Gran Canaria;Palmas de Gran Canaria, Las;Las Palmas de Gran Canaria;Apartamento;0;1;50;0;0; ;735.45;0.0;0.0;2; ;1;2026-04-15;2026-07-18;2026-07-25
10009015;Las Rotas KD by CARLOSFERIEN;1000901502;Villa Deluxe;-379820;Comunidad Valenciana;Alicante;Dénia;Denia;Villa;4;3;200;0;0; ;5277.3003;0.0;0.0;2; ;1;2026-04-15;2026-07-18;2026-07-25
10009347;Can Pep;1000934702;Apartamento;-375052;Cataluña;Gerona;Palafrugell;Calella de Palafrugell;Apartamento;3;2;80;0;0; ;2009.02;0.0;0.0;2; ;0;2026-04-15;2026-07-18;2026-07-25
10009413;Apartamento San Francisco Deluxe;1000941301;Apartamento de 3 dormitorios;-409158;País Vasco;Guipúzcoa;Zarautz;Zarautz;Apartamento;3;1;135;0;0; ;3245.0;0.0;0.0;2; ;0;2026-04-15;2026-07-18;2026-07-25
10009640;Villa Cabopino - Golfside Villa with Spectacular Ocean Views;1000964002;Villa con vistas al mar;900040518;Andalucía;Málaga;Ojén;Mijas Costa;Villa;3;2;289;0;0; ;5363.0;0.0;0.0;2; ;0;2026-04-15;2026-07-18;2026-07-25
10009724;LLOGUER30 Cecilia's House the paradise;1000972401;Villa de 3 dormitorios;900039665;Cataluña;Gerona;Sant Feliu de Guíxols;S'Agaró;Villa;3;1;82;0;0; ;3585.02;0.0;0.0;2; ;1;2026-04-15;2026-07-18;2026-07-25
10009853;Apartamentos Turísticos DE LA BERNARDA;1000985310;Apartamento;-374847;Extremadura;Cáceres;Cáceres;Cáceres;Apartamento;1;1;28;1;0; ;633.39;33.31;666.7;2; ;1;2026-04-15;2026-07-18;2026-07-25
10009917;Vestige Son Vell;1000991702;Habitación Doble Superior Deluxe con jardín;-378237;Islas Baleares;Menorca;Ciutadella de Menorca;Ciutadella;Hotel;0;0; ;0;0;5;5713.6;0.0;0.0;2;1;0;2026-04-15;2026-07-18;2026-07-25
10009967;Apartamento Horno del Agua Cordoba;1000996701;Apartamento de 2 dormitorios;-378765;Andalucía;Córdoba;Córdoba;Córdoba;Apartamento;2;1;60;0;0; ;524.8101;316.5399;841.35;2; ;1;2026-04-15;2026-07-18;2026-07-25
